Königsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10511	Austria/Burgenland/Jennersdorf/Königsdorf	Gemeinde Königsdorf	administrative-area
Mühlgraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10512	Austria/Burgenland/Jennersdorf/Mühlgraben	Gemeinde Mühlgraben	administrative-area
Mattersburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600	Austria/Burgenland/Mattersburg	Mattersburg District	administrative-area
Draßburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10601	Austria/Burgenland/Mattersburg/Draßburg	Gemeinde Draßburg	administrative-area
Forchtenstein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10602	Austria/Burgenland/Mattersburg/Forchtenstein	Gemeinde Forchtenstein	administrative-area
Hirm	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10603	Austria/Burgenland/Mattersburg/Hirm	Gemeinde Hirm	administrative-area
Loipersbach im Burgenland	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10604	Austria/Burgenland/Mattersburg/LoipersbachimBurgenland	Gemeinde Loipersbach im Burgenland	administrative-area
Marz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10605	Austria/Burgenland/Mattersburg/Marz	Gemeinde Marz	administrative-area
Mattersburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10606	Austria/Burgenland/Mattersburg	Mattersburg District	administrative-area
Neudörfl	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10607	Austria/Burgenland/Mattersburg/Neudörfl	Gemeinde Neudörfl	administrative-area
Pöttelsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10608	Austria/Burgenland/Mattersburg/Pöttelsdorf	Gemeinde Pöttelsdorf	administrative-area
Pöttsching	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10609	Austria/Burgenland/Mattersburg/Pöttsching	Gemeinde Pöttsching	administrative-area
Rohrbach bei Mattersburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10610	Austria/Burgenland/Mattersburg/RohrbachbeiMattersburg	Gemeinde Rohrbach bei Mattersburg	administrative-area
Bad Sauerbrunn	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10611	Austria/Burgenland/Mattersburg/BadSauerbrunn	Gemeinde Bad Sauerbrunn	administrative-area
Schattendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10612	Austria/Burgenland/Mattersburg/Schattendorf	Schattendorf	administrative-area
Sieggraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10613	Austria/Burgenland/Mattersburg/Sieggraben	Gemeinde Sieggraben	administrative-area
Sigleß	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10614	Austria/Burgenland/Mattersburg/Sigleß	Gemeinde Sigleß	administrative-area
Wiesen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10615	Austria/Burgenland/Mattersburg/Wiesen	Gemeinde Wiesen	administrative-area
Antau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10616	Austria/Burgenland/Mattersburg/Antau	Gemeinde Antau	administrative-area
Baumgarten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10617	Austria/Burgenland/Mattersburg/Baumgarten	Gemeinde Baumgarten	administrative-area
Zemendorf-Stöttera	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10618	Austria/Burgenland/Mattersburg/Zemendorf-Stöttera	Gemeinde Zemendorf-Stöttera	administrative-area
Krensdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10619	Austria/Burgenland/Mattersburg/Krensdorf	Gemeinde Krensdorf	administrative-area
Neusiedl am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700	Austria/Burgenland/NeusiedlamSee	Neusiedl am See District	administrative-area
Andau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10701	Austria/Burgenland/NeusiedlamSee/Andau	Gemeinde Andau	administrative-area
Apetlon	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10702	Austria/Burgenland/NeusiedlamSee/Apetlon	Gemeinde Apetlon	administrative-area
Bruckneudorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10703	Austria/Burgenland/NeusiedlamSee/Bruckneudorf	Bruckneudorf	administrative-area
Deutsch Jahrndorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10704	Austria/Burgenland/NeusiedlamSee/DeutschJahrndorf	Gemeinde Deutsch Jahrndorf	administrative-area
Frauenkirchen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10705	Austria/Burgenland/NeusiedlamSee/Frauenkirchen	Gemeinde Frauenkirchen	administrative-area
Gattendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10706	Austria/Burgenland/NeusiedlamSee/Gattendorf	Gemeinde Gattendorf	administrative-area
Gols	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10707	Austria/Burgenland/NeusiedlamSee/Gols	Gemeinde Gols	administrative-area
Halbturn	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10708	Austria/Burgenland/NeusiedlamSee/Halbturn	Gemeinde Halbturn	administrative-area
Illmitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10709	Austria/Burgenland/NeusiedlamSee/Illmitz	Gemeinde Illmitz	administrative-area
Jois	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10710	Austria/Burgenland/NeusiedlamSee/Jois	Gemeinde Jois	administrative-area
Kittsee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10711	Austria/Burgenland/NeusiedlamSee/Kittsee	Gemeinde Kittsee	administrative-area
Mönchhof	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10712	Austria/Burgenland/NeusiedlamSee/Mönchhof	Gemeinde Mönchhof	administrative-area
Neusiedl am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10713	Austria/Burgenland/NeusiedlamSee	Neusiedl am See District	administrative-area
Nickelsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10714	Austria/Burgenland/NeusiedlamSee/Nickelsdorf	Gemeinde Nickelsdorf	administrative-area
Pama	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10715	Austria/Burgenland/NeusiedlamSee/Pama	Gemeinde Pama	administrative-area
Pamhagen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10716	Austria/Burgenland/NeusiedlamSee/Pamhagen	Gemeinde Pamhagen	administrative-area
Parndorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10717	Austria/Burgenland/NeusiedlamSee/Parndorf	Gemeinde Parndorf	administrative-area
Podersdorf am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10718	Austria/Burgenland/NeusiedlamSee/PodersdorfamSee	Gemeinde Podersdorf am See	administrative-area
Sankt Andrä am Zicksee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10719	Austria/Burgenland/NeusiedlamSee/SanktAndräamZicksee	Gemeinde Sankt Andrä am Zicksee	administrative-area
Tadten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10720	Austria/Burgenland/NeusiedlamSee/Tadten	Gemeinde Tadten	administrative-area
Wallern im Burgenland	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10721	Austria/Burgenland/NeusiedlamSee/WallernimBurgenland	Gemeinde Wallern im Burgenland	administrative-area
Weiden am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10722	Austria/Burgenland/NeusiedlamSee/WeidenamSee	Weiden am See	administrative-area
Winden am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10723	Austria/Burgenland/NeusiedlamSee/WindenamSee	Winden am See	non-administrative-area
Zurndorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10724	Austria/Burgenland/NeusiedlamSee/Zurndorf	Gemeinde Zurndorf	administrative-area
Neudorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10725	Austria/Burgenland/NeusiedlamSee/Neudorf	Gemeinde Neudorf	administrative-area
Potzneusiedl	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10726	Austria/Burgenland/NeusiedlamSee/Potzneusiedl	Gemeinde Potzneusiedl	administrative-area
Edelstal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10727	Austria/Burgenland/NeusiedlamSee/Edelstal	Gemeinde Edelstal	administrative-area
Oberpullendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800	Austria/Burgenland/Oberpullendorf	Oberpullendorf District	administrative-area
Deutschkreutz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10801	Austria/Burgenland/Oberpullendorf/Deutschkreutz	Gemeinde Deutschkreutz	administrative-area
Draßmarkt	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10802	Austria/Burgenland/Oberpullendorf/Draßmarkt	Gemeinde Draßmarkt	administrative-area
Frankenau-Unterpullendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10803	Austria/Burgenland/Oberpullendorf/Frankenau-Unterpullendorf	Gemeinde Frankenau-Unterpullendorf	administrative-area
Großwarasdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10804	Austria/Burgenland/Oberpullendorf/Großwarasdorf	Gemeinde Großwarasdorf	administrative-area
Horitschon	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10805	Austria/Burgenland/Oberpullendorf/Horitschon	Gemeinde Horitschon	administrative-area
Kaisersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10806	Austria/Burgenland/Oberpullendorf/Kaisersdorf	Gemeinde Kaisersdorf	administrative-area
Kobersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10807	Austria/Burgenland/Oberpullendorf/Kobersdorf	Gemeinde Kobersdorf	administrative-area
Lackenbach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10808	Austria/Burgenland/Oberpullendorf/Lackenbach	Gemeinde Lackenbach	administrative-area
Lockenhaus	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10809	Austria/Burgenland/Oberpullendorf/Lockenhaus	Gemeinde Lockenhaus	administrative-area
Lutzmannsburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10810	Austria/Burgenland/Oberpullendorf/Lutzmannsburg	Lutzmannsburg	administrative-area
Mannersdorf an der Rabnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10811	Austria/Burgenland/Oberpullendorf/MannersdorfanderRabnitz	Gemeinde Mannersdorf an der Rabnitz	administrative-area
Markt Sankt Martin	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10812	Austria/Burgenland/Oberpullendorf/MarktSanktMartin	Gemeinde Markt Sankt Martin	administrative-area
Neckenmarkt	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10813	Austria/Burgenland/Oberpullendorf/Neckenmarkt	Gemeinde Neckenmarkt	administrative-area
Neutal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10814	Austria/Burgenland/Oberpullendorf/Neutal	Gemeinde Neutal	administrative-area
Nikitsch	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10815	Austria/Burgenland/Oberpullendorf/Nikitsch	Gemeinde Nikitsch	administrative-area
Oberpullendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10816	Austria/Burgenland/Oberpullendorf	Oberpullendorf District	administrative-area
Pilgersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10817	Austria/Burgenland/Oberpullendorf/Pilgersdorf	Gemeinde Pilgersdorf	administrative-area
